id;categoria;produto;custo_brl;venda_brl;aliexpress;loja
escritorio-258;Escritório;Hub Mesa Qi Mini;61,42;122,84;https://pt.aliexpress.com/w/wholesale-desk+usb+hub+wireless+charge+mini.html;https://alvaloja.store/produto.html?id=escritorio-258
escritorio-259;Escritório;Hub Mesa Qi Kit 2;133,34;266,68;https://pt.aliexpress.com/w/wholesale-desk+usb+hub+wireless+charge+2+pack.html;https://alvaloja.store/produto.html?id=escritorio-259
escritorio-260;Escritório;Hub Mesa Qi Plus;111,52;223,04;https://pt.aliexpress.com/w/wholesale-desk+usb+hub+wireless+charge+plus.html;https://alvaloja.store/produto.html?id=escritorio-260
cozinha-201;Cozinha;Mini Processador Pro;72,04;144,08;https://pt.aliexpress.com/w/wholesale-mini+food+chopper+electric+pro.html;https://alvaloja.store/produto.html?id=cozinha-201
cozinha-202;Cozinha;Mini Processador Mini;44,88;89,76;https://pt.aliexpress.com/w/wholesale-mini+food+chopper+electric+mini.html;https://alvaloja.store/produto.html?id=cozinha-202
cozinha-203;Cozinha;Mini Processador Kit 2;97,43;194,86;https://pt.aliexpress.com/w/wholesale-mini+food+chopper+electric+2+pack.html;https://alvaloja.store/produto.html?id=cozinha-203
cozinha-204;Cozinha;Mini Processador Plus;81,49;162,98;https://pt.aliexpress.com/w/wholesale-mini+food+chopper+electric+plus.html;https://alvaloja.store/produto.html?id=cozinha-204
cozinha-205;Cozinha;Balança Digital 5kg Pro;42,97;85,94;https://pt.aliexpress.com/w/wholesale-kitchen+scale+5kg+pro.html;https://alvaloja.store/produto.html?id=cozinha-205
cozinha-206;Cozinha;Balança Digital 5kg Mini;26,77;53,54;https://pt.aliexpress.com/w/wholesale-kitchen+scale+5kg+mini.html;https://alvaloja.store/produto.html?id=cozinha-206
cozinha-207;Cozinha;Balança Digital 5kg Kit 2;58,11;116,22;https://pt.aliexpress.com/w/wholesale-kitchen+scale+5kg+2+pack.html;https://alvaloja.store/produto.html?id=cozinha-207
cozinha-208;Cozinha;Balança Digital 5kg Plus;48,60;97,20;https://pt.aliexpress.com/w/wholesale-kitchen+scale+5kg+plus.html;https://alvaloja.store/produto.html?id=cozinha-208
cozinha-209;Cozinha;Descascador 3 em 1 Pro;15,16;30,32;https://pt.aliexpress.com/w/wholesale-3+in+1+peeler+pro.html;https://alvaloja.store/produto.html?id=cozinha-209
cozinha-210;Cozinha;Descascador 3 em 1 Mini;9,45;18,90;https://pt.aliexpress.com/w/wholesale-3+in+1+peeler+mini.html;https://alvaloja.store/produto.html?id=cozinha-210
cozinha-211;Cozinha;Descascador 3 em 1 Kit 2;20,51;41,02;https://pt.aliexpress.com/w/wholesale-3+in+1+peeler+2+pack.html;https://alvaloja.store/produto.html?id=cozinha-211
cozinha-212;Cozinha;Descascador 3 em 1 Plus;17,15;34,30;https://pt.aliexpress.com/w/wholesale-3+in+1+peeler+plus.html;https://alvaloja.store/produto.html?id=cozinha-212
cozinha-213;Cozinha;Organizador Geladeira Pro;49,92;99,84;https://pt.aliexpress.com/w/wholesale-fridge+organizer+bins+pro.html;https://alvaloja.store/produto.html?id=cozinha-213
cozinha-214;Cozinha;Organizador Geladeira Mini;31,10;62,20;https://pt.aliexpress.com/w/wholesale-fridge+organizer+bins+mini.html;https://alvaloja.store/produto.html?id=cozinha-214
cozinha-215;Cozinha;Organizador Geladeira Kit 2;67,52;135,04;https://pt.aliexpress.com/w/wholesale-fridge+organizer+bins+2+pack.html;https://alvaloja.store/produto.html?id=cozinha-215
cozinha-216;Cozinha;Organizador Geladeira Plus;56,47;112,94;https://pt.aliexpress.com/w/wholesale-fridge+organizer+bins+plus.html;https://alvaloja.store/produto.html?id=cozinha-216
cozinha-217;Cozinha;Pote Hermético Kit 6 Pro;60,67;121,34;https://pt.aliexpress.com/w/wholesale-airtight+food+containers+6+pro.html;https://alvaloja.store/produto.html?id=cozinha-217
cozinha-218;Cozinha;Pote Hermético Kit 6 Mini;37,79;75,58;https://pt.aliexpress.com/w/wholesale-airtight+food+containers+6+mini.html;https://alvaloja.store/produto.html?id=cozinha-218
cozinha-219;Cozinha;Pote Hermético Kit 6 Kit 2;82,05;164,10;https://pt.aliexpress.com/w/wholesale-airtight+food+containers+6+2+pack.html;https://alvaloja.store/produto.html?id=cozinha-219
cozinha-220;Cozinha;Pote Hermético Kit 6 Plus;68,63;137,26;https://pt.aliexpress.com/w/wholesale-airtight+food+containers+6+plus.html;https://alvaloja.store/produto.html?id=cozinha-220
cozinha-221;Cozinha;Ralador Mandoline Pro;51,83;103,66;https://pt.aliexpress.com/w/wholesale-mandoline+slicer+pro.html;https://alvaloja.store/produto.html?id=cozinha-221
cozinha-222;Cozinha;Ralador Mandoline Mini;32,28;64,56;https://pt.aliexpress.com/w/wholesale-mandoline+slicer+mini.html;https://alvaloja.store/produto.html?id=cozinha-222
cozinha-223;Cozinha;Ralador Mandoline Kit 2;70,09;140,18;https://pt.aliexpress.com/w/wholesale-mandoline+slicer+2+pack.html;https://alvaloja.store/produto.html?id=cozinha-223
cozinha-224;Cozinha;Ralador Mandoline Plus;58,62;117,24;https://pt.aliexpress.com/w/wholesale-mandoline+slicer+plus.html;https://alvaloja.store/produto.html?id=cozinha-224
cozinha-225;Cozinha;Batedor Elétrico Mini Pro;44,87;89,74;https://pt.aliexpress.com/w/wholesale-mini+electric+whisk+pro.html;https://alvaloja.store/produto.html?id=cozinha-225
cozinha-226;Cozinha;Batedor Elétrico Mini Mini;27,95;55,90;https://pt.aliexpress.com/w/wholesale-mini+electric+whisk+mini.html;https://alvaloja.store/produto.html?id=cozinha-226
cozinha-227;Cozinha;Batedor Elétrico Mini Kit 2;60,69;121,38;https://pt.aliexpress.com/w/wholesale-mini+electric+whisk+2+pack.html;https://alvaloja.store/produto.html?id=cozinha-227
cozinha-228;Cozinha;Batedor Elétrico Mini Plus;50,76;101,52;https://pt.aliexpress.com/w/wholesale-mini+electric+whisk+plus.html;https://alvaloja.store/produto.html?id=cozinha-228
cozinha-229;Cozinha;Forma Silicone Airfryer Pro;36,65;73,30;https://pt.aliexpress.com/w/wholesale-air+fryer+silicone+pot+pro.html;https://alvaloja.store/produto.html?id=cozinha-229
cozinha-230;Cozinha;Forma Silicone Airfryer Mini;22,83;45,66;https://pt.aliexpress.com/w/wholesale-air+fryer+silicone+pot+mini.html;https://alvaloja.store/produto.html?id=cozinha-230
cozinha-231;Cozinha;Forma Silicone Airfryer Kit 2;49,57;99,14;https://pt.aliexpress.com/w/wholesale-air+fryer+silicone+pot+2+pack.html;https://alvaloja.store/produto.html?id=cozinha-231
cozinha-232;Cozinha;Forma Silicone Airfryer Plus;41,46;82,92;https://pt.aliexpress.com/w/wholesale-air+fryer+silicone+pot+plus.html;https://alvaloja.store/produto.html?id=cozinha-232
cozinha-233;Cozinha;Termômetro Culinário Pro;30,96;61,92;https://pt.aliexpress.com/w/wholesale-digital+meat+thermometer+pro.html;https://alvaloja.store/produto.html?id=cozinha-233
cozinha-234;Cozinha;Termômetro Culinário Mini;19,29;38,58;https://pt.aliexpress.com/w/wholesale-digital+meat+thermometer+mini.html;https://alvaloja.store/produto.html?id=cozinha-234
cozinha-235;Cozinha;Termômetro Culinário Kit 2;41,88;83,76;https://pt.aliexpress.com/w/wholesale-digital+meat+thermometer+2+pack.html;https://alvaloja.store/produto.html?id=cozinha-235
cozinha-236;Cozinha;Termômetro Culinário Plus;35,02;70,04;https://pt.aliexpress.com/w/wholesale-digital+meat+thermometer+plus.html;https://alvaloja.store/produto.html?id=cozinha-236
cozinha-237;Cozinha;Abridor Elétrico Pro;65,09;130,18;https://pt.aliexpress.com/w/wholesale-electric+can+opener+pro.html;https://alvaloja.store/produto.html?id=cozinha-237
cozinha-238;Cozinha;Abridor Elétrico Mini;40,55;81,10;https://pt.aliexpress.com/w/wholesale-electric+can+opener+mini.html;https://alvaloja.store/produto.html?id=cozinha-238
cozinha-239;Cozinha;Abridor Elétrico Kit 2;88,03;176,06;https://pt.aliexpress.com/w/wholesale-electric+can+opener+2+pack.html;https://alvaloja.store/produto.html?id=cozinha-239
cozinha-240;Cozinha;Abridor Elétrico Plus;73,62;147,24;https://pt.aliexpress.com/w/wholesale-electric+can+opener+plus.html;https://alvaloja.store/produto.html?id=cozinha-240
cozinha-241;Cozinha;Escorredor Dobrável Pro;34,12;68,24;https://pt.aliexpress.com/w/wholesale-collapsible+colander+pro.html;https://alvaloja.store/produto.html?id=cozinha-241
cozinha-242;Cozinha;Escorredor Dobrável Mini;21,26;42,52;https://pt.aliexpress.com/w/wholesale-collapsible+colander+mini.html;https://alvaloja.store/produto.html?id=cozinha-242
cozinha-243;Cozinha;Escorredor Dobrável Kit 2;46,15;92,30;https://pt.aliexpress.com/w/wholesale-collapsible+colander+2+pack.html;https://alvaloja.store/produto.html?id=cozinha-243
cozinha-244;Cozinha;Escorredor Dobrável Plus;38,60;77,20;https://pt.aliexpress.com/w/wholesale-collapsible+colander+plus.html;https://alvaloja.store/produto.html?id=cozinha-244
cozinha-245;Cozinha;Dispenser Detergente Pro;26,55;53,10;https://pt.aliexpress.com/w/wholesale-soap+dispenser+sponge+holder+pro.html;https://alvaloja.store/produto.html?id=cozinha-245
cozinha-246;Cozinha;Dispenser Detergente Mini;16,54;33,08;https://pt.aliexpress.com/w/wholesale-soap+dispenser+sponge+holder+mini.html;https://alvaloja.store/produto.html?id=cozinha-246
cozinha-247;Cozinha;Dispenser Detergente Kit 2;35,90;71,80;https://pt.aliexpress.com/w/wholesale-soap+dispenser+sponge+holder+2+pack.html;https://alvaloja.store/produto.html?id=cozinha-247
cozinha-248;Cozinha;Dispenser Detergente Plus;30,03;60,06;https://pt.aliexpress.com/w/wholesale-soap+dispenser+sponge+holder+plus.html;https://alvaloja.store/produto.html?id=cozinha-248
cozinha-249;Cozinha;Tábua Antibacteriana Pro;41,71;83,42;https://pt.aliexpress.com/w/wholesale-antibacterial+cutting+board+pro.html;https://alvaloja.store/produto.html?id=cozinha-249
cozinha-250;Cozinha;Tábua Antibacteriana Mini;25,98;51,96;https://pt.aliexpress.com/w/wholesale-antibacterial+cutting+board+mini.html;https://alvaloja.store/produto.html?id=cozinha-250
cozinha-251;Cozinha;Tábua Antibacteriana Kit 2;56,41;112,82;https://pt.aliexpress.com/w/wholesale-antibacterial+cutting+board+2+pack.html;https://alvaloja.store/produto.html?id=cozinha-251
cozinha-252;Cozinha;Tábua Antibacteriana Plus;47,18;94,36;https://pt.aliexpress.com/w/wholesale-antibacterial+cutting+board+plus.html;https://alvaloja.store/produto.html?id=cozinha-252
cozinha-253;Cozinha;Moedor Pimenta Pro;32,23;64,46;https://pt.aliexpress.com/w/wholesale-pepper+mill+grinder+pro.html;https://alvaloja.store/produto.html?id=cozinha-253
cozinha-254;Cozinha;Moedor Pimenta Mini;20,08;40,16;https://pt.aliexpress.com/w/wholesale-pepper+mill+grinder+mini.html;https://alvaloja.store/produto.html?id=cozinha-254
cozinha-255;Cozinha;Moedor Pimenta Kit 2;43,59;87,18;https://pt.aliexpress.com/w/wholesale-pepper+mill+grinder+2+pack.html;https://alvaloja.store/produto.html?id=cozinha-255
cozinha-256;Cozinha;Moedor Pimenta Plus;36,46;72,92;https://pt.aliexpress.com/w/wholesale-pepper+mill+grinder+plus.html;https://alvaloja.store/produto.html?id=cozinha-256
cozinha-257;Cozinha;Sifão Chantilly Pro;87,21;174,42;https://pt.aliexpress.com/w/wholesale-whipped+cream+dispenser+pro.html;https://alvaloja.store/produto.html?id=cozinha-257
cozinha-258;Cozinha;Sifão Chantilly Mini;54,32;108,64;https://pt.aliexpress.com/w/wholesale-whipped+cream+dispenser+mini.html;https://alvaloja.store/produto.html?id=cozinha-258
cozinha-259;Cozinha;Sifão Chantilly Kit 2;117,94;235,88;https://pt.aliexpress.com/w/wholesale-whipped+cream+dispenser+2+pack.html;https://alvaloja.store/produto.html?id=cozinha-259
cozinha-260;Cozinha;Sifão Chantilly Plus;98,64;197,28;https://pt.aliexpress.com/w/wholesale-whipped+cream+dispenser+plus.html;https://alvaloja.store/produto.html?id=cozinha-260
cozinha-261;Cozinha;Cafeteira Italiana 6x Pro;77,10;154,20;https://pt.aliexpress.com/w/wholesale-moka+pot+6+cup+pro.html;https://alvaloja.store/produto.html?id=cozinha-261
cozinha-262;Cozinha;Cafeteira Italiana 6x Mini;48,03;96,06;https://pt.aliexpress.com/w/wholesale-moka+pot+6+cup+mini.html;https://alvaloja.store/produto.html?id=cozinha-262
cozinha-263;Cozinha;Cafeteira Italiana 6x Kit 2;104,28;208,56;https://pt.aliexpress.com/w/wholesale-moka+pot+6+cup+2+pack.html;https://alvaloja.store/produto.html?id=cozinha-263
cozinha-264;Cozinha;Cafeteira Italiana 6x Plus;87,22;174,44;https://pt.aliexpress.com/w/wholesale-moka+pot+6+cup+plus.html;https://alvaloja.store/produto.html?id=cozinha-264
cozinha-265;Cozinha;Infusor Chá Aço Pro;20,85;41,70;https://pt.aliexpress.com/w/wholesale-tea+infuser+stainless+pro.html;https://alvaloja.store/produto.html?id=cozinha-265
cozinha-266;Cozinha;Infusor Chá Aço Mini;12,99;25,98;https://pt.aliexpress.com/w/wholesale-tea+infuser+stainless+mini.html;https://alvaloja.store/produto.html?id=cozinha-266
cozinha-267;Cozinha;Infusor Chá Aço Kit 2;28,20;56,40;https://pt.aliexpress.com/w/wholesale-tea+infuser+stainless+2+pack.html;https://alvaloja.store/produto.html?id=cozinha-267
cozinha-268;Cozinha;Infusor Chá Aço Plus;23,58;47,16;https://pt.aliexpress.com/w/wholesale-tea+infuser+stainless+plus.html;https://alvaloja.store/produto.html?id=cozinha-268
cozinha-269;Cozinha;Luva Térmica Silicone Pro;29,71;59,42;https://pt.aliexpress.com/w/wholesale-silicone+oven+mitts+pro.html;https://alvaloja.store/produto.html?id=cozinha-269
cozinha-270;Cozinha;Luva Térmica Silicone Mini;18,51;37,02;https://pt.aliexpress.com/w/wholesale-silicone+oven+mitts+mini.html;https://alvaloja.store/produto.html?id=cozinha-270
cozinha-271;Cozinha;Luva Térmica Silicone Kit 2;40,18;80,36;https://pt.aliexpress.com/w/wholesale-silicone+oven+mitts+2+pack.html;https://alvaloja.store/produto.html?id=cozinha-271
cozinha-272;Cozinha;Luva Térmica Silicone Plus;33,60;67,20;https://pt.aliexpress.com/w/wholesale-silicone+oven+mitts+plus.html;https://alvaloja.store/produto.html?id=cozinha-272
cozinha-273;Cozinha;Organizador Temperos Pro;53,72;107,44;https://pt.aliexpress.com/w/wholesale-spice+rack+organizer+pro.html;https://alvaloja.store/produto.html?id=cozinha-273
cozinha-274;Cozinha;Organizador Temperos Mini;33,46;66,92;https://pt.aliexpress.com/w/wholesale-spice+rack+organizer+mini.html;https://alvaloja.store/produto.html?id=cozinha-274
cozinha-275;Cozinha;Organizador Temperos Kit 2;72,65;145,30;https://pt.aliexpress.com/w/wholesale-spice+rack+organizer+2+pack.html;https://alvaloja.store/produto.html?id=cozinha-275
cozinha-276;Cozinha;Organizador Temperos Plus;60,76;121,52;https://pt.aliexpress.com/w/wholesale-spice+rack+organizer+plus.html;https://alvaloja.store/produto.html?id=cozinha-276
cozinha-277;Cozinha;Mini Grill Elétrico Pro;106,80;213,60;https://pt.aliexpress.com/w/wholesale-electric+sandwich+grill+pro.html;https://alvaloja.store/produto.html?id=cozinha-277
cozinha-278;Cozinha;Mini Grill Elétrico Mini;66,53;133,06;https://pt.aliexpress.com/w/wholesale-electric+sandwich+grill+mini.html;https://alvaloja.store/produto.html?id=cozinha-278
cozinha-279;Cozinha;Mini Grill Elétrico Kit 2;144,44;288,88;https://pt.aliexpress.com/w/wholesale-electric+sandwich+grill+2+pack.html;https://alvaloja.store/produto.html?id=cozinha-279
cozinha-280;Cozinha;Mini Grill Elétrico Plus;120,81;241,62;https://pt.aliexpress.com/w/wholesale-electric+sandwich+grill+plus.html;https://alvaloja.store/produto.html?id=cozinha-280
